Class 1,Class 2,Sematic Cosine Similarity Without VGG Feat,Sematic Cosine Similarity Wit VGG Feat
crocodile,rocket,0.14271220564842224,0.1668021387438643
crocodile,rose,0.07332053035497665,0.09948164411895388
crocodile,sea,0.23868197202682495,0.266444670479847
crocodile,seal,0.1342645287513733,0.16440332715609918
crocodile,shark,0.6480218172073364,0.6565519593838771
crocodile,shrew,0.300232470035553,0.31984501930268827
crocodile,skunk,0.31094586849212646,0.33209558129281036
crocodile,skyscraper,0.17184732854366302,0.1947942729760953
crocodile,snail,0.3909304141998291,0.40958419471857477
crocodile,snake,0.6303909420967102,0.6420954797902856
crocodile,spider,0.4592667520046234,0.47554334418623134
crocodile,squirrel,0.41412171721458435,0.4326746519410938
crocodile,streetcar,0.02169112116098404,0.04679137146680745
crocodile,sunflower,0.1850685030221939,0.21162326640275397
crocodile,pepper,0.16147056221961975,0.1855762414074391
crocodile,table,0.05373324826359749,0.08963881878535918
crocodile,tank,0.13385793566703796,0.16147406750459747
crocodile,telephone,0.0959337130188942,0.12705010511325
crocodile,television,0.12069720774888992,0.1550849455911374
crocodile,tiger,0.5497838854789734,0.5625046856136516
crocodile,tractor,0.21133124828338623,0.23596037222180832
crocodile,train,0.1305125653743744,0.1622989919241633
crocodile,trout,0.34167319536209106,0.35842528825960895
crocodile,tulip,0.14659066498279572,0.1713381500016692
crocodile,turtle,0.58510422706604,0.5976419433820969
crocodile,wardrobe,0.1318153589963913,0.15763812015753842
crocodile,whale,0.5138536095619202,0.5271067414467171
crocodile,tree,0.22535626590251923,0.25040912413611616
crocodile,wolf,0.405082643032074,0.42039516600480686
crocodile,woman,0.22065216302871704,0.2490044599722432
crocodile,worm,0.3072640597820282,0.32685830580333763
cup,apple,0.16007453203201294,0.19485770186142914
cup,fish,0.09138605743646622,0.12652599038519352
cup,baby,0.13292814791202545,0.16967526506014474
cup,bear,0.0015121044125407934,0.045614336795321675
cup,beaver,0.058573972433805466,0.09455625733491746
cup,bed,0.23614828288555145,0.272657780588053
cup,bee,0.10147856175899506,0.1368446037956531
cup,beetle,0.06628984957933426,0.09720653473543572
cup,bicycle,0.12746909260749817,0.16573762188100516
cup,bottle,0.4664362370967865,0.4887004391014901
cup,bowl,0.4026731252670288,0.42368921461849185
cup,boy,0.12684513628482819,0.1656773623891814
cup,bridge,0.08289014548063278,0.12307955715852781
cup,bus,0.08637458086013794,0.126248221466835
cup,butterfly,0.09986905753612518,0.132757631735553
cup,camel,0.10275483876466751,0.13674587010559047
cup,can,0.13071459531784058,0.18391479859501003
cup,castle,0.1466989517211914,0.1821108459256251
cup,caterpillar,0.08456694334745407,0.11838983302176498
cup,cattle,-0.0028480992186814547,0.034842441104289246
cup,chair,0.1186230406165123,0.1574781931789253
cup,chimpanzee,0.05370352789759636,0.08247090582696814
cup,clock,0.13929782807826996,0.17483735766663
cup,cloud,0.02658236213028431,0.06451220988658779
cup,cockroach,0.15242838859558105,0.1875811724301062
cup,couch,0.18596038222312927,0.22011338563368332
cup,crab,0.10292107611894608,0.13542517904319806
cup,crocodile,0.09859340637922287,0.12794213655319064
cup,dinosaur,0.046575888991355896,0.08228074939015184
cup,dolphin,0.06912940740585327,0.10232711730219612
cup,elephant,0.07782411575317383,0.11251722518390961
cup,flatfish,0.10659318417310715,0.1375992992326871
cup,forest,0.028197214007377625,0.06618515122991675
cup,fox,0.1119900643825531,0.14690320076240326
cup,girl,0.15146885812282562,0.18769944474291944
cup,hamster,0.14270266890525818,0.17537421573340117
cup,house,0.06743130087852478,0.11981812404267267
cup,kangaroo,0.04944350942969322,0.0845740810978467
cup,keyboard,0.10936527699232101,0.14280998272657874
cup,lamp,0.2427338808774948,0.2718857574580824
cup,mower,0.14701798558235168,0.17598130567738146
cup,leopard,0.06576644629240036,0.09702622340788081
cup,lion,0.06039764732122421,0.09899680858608884
cup,lizard,0.0851823166012764,0.12163449001563409
cup,lobster,0.09104540944099426,0.12378068515184104
cup,man,0.12353885173797607,0.16937170649971134
cup,maple,0.12906718254089355,0.16085360376608648
cup,motorcycle,0.020477034151554108,0.06168903020779881
cup,mountain,0.14177139103412628,0.17995849864550084
cup,mouse,0.06725156307220459,0.10406766478790841
cup,mushroom,0.16502563655376434,0.20017232341924718
cup,oak,0.11789828538894653,0.1493387628071694
cup,orange,0.14229682087898254,0.18100895479074663
cup,orchid,0.1092986911535263,0.13913138237000144
cup,otter,0.03732166439294815,0.07273601055443613
cup,palm,0.2689543664455414,0.2972039825466207
cup,pear,0.2600086033344269,0.29020369012362945
cup,truck,0.12420595437288284,0.16297964465938986
cup,pine,0.08807394653558731,0.1269589960439399
cup,plain,0.13918554782867432,0.18533098405703496
cup,plate,0.2579869031906128,0.28866879407723234
cup,poppy,0.09961840510368347,0.12808429095864382
cup,porcupine,0.05142901837825775,0.08540334990795317
cup,possum,0.09443164616823196,0.12834302041066536
cup,rabbit,0.19017745554447174,0.22596037176575445
cup,raccoon,0.04877151921391487,0.08234652129471165
cup,ray,0.04961032047867775,0.08424730306692851
cup,road,0.0869038999080658,0.13317476825985608
cup,rocket,0.031154977157711983,0.06529248747906224
cup,rose,0.08984788507223129,0.12208668481742824
cup,sea,0.06975938379764557,0.11353726294115252
cup,seal,0.13090437650680542,0.16916720761279314
cup,shark,0.023289715871214867,0.05323665319839688
cup,shrew,0.052747178822755814,0.08598130320898834
cup,skunk,0.0777692198753357,0.11343494046549374
cup,skyscraper,0.09737366437911987,0.1288581352007726
cup,snail,0.11535637080669403,0.1496380775660151
cup,snake,0.11196484416723251,0.1496175459029997
cup,spider,0.03740762919187546,0.07415876717189507
cup,squirrel,0.10427215695381165,0.14045203964210362
cup,streetcar,0.09434126317501068,0.12352263785204565
cup,sunflower,0.13090984523296356,0.1668346825842718
cup,pepper,0.19358304142951965,0.22274911014181942
cup,table,0.340903103351593,0.3722546231619066
cup,tank,0.19331133365631104,0.22590033706850243
cup,telephone,0.0048283906653523445,0.048393950083925774
cup,television,0.027414970099925995,0.07595392621171015
cup,tiger,0.12236683070659637,0.15353462585011046
cup,tractor,0.09483885020017624,0.13066030458672162
cup,train,0.09208502620458603,0.1343503070068739
cup,trout,0.0407273955643177,0.07139871818765031
cup,tulip,0.14581555128097534,0.176907153117293
cup,turtle,0.06704062223434448,0.10336774968286921
cup,wardrobe,0.039791978895664215,0.0758074881629156
cup,whale,0.03415442258119583,0.06758947334000687
cup,tree,0.14670775830745697,0.18176604663251728
cup,wolf,0.0032422509975731373,0.035315887794953316
cup,woman,0.10245850682258606,0.144328257463612
cup,worm,0.09496528655290604,0.12712122932854597
dinosaur,apple,0.16929271817207336,0.2008127231648985
dinosaur,fish,0.2547897398471832,0.2807857179874076
dinosaur,baby,0.2527965009212494,0.2815686166125253
dinosaur,bear,0.24978724122047424,0.2799091436482555
dinosaur,beaver,0.3163301646709442,0.34018389517785874
dinosaur,bed,0.07872922718524933,0.11924295055103351
dinosaur,bee,0.23235918581485748,0.25992477041776785
dinosaur,beetle,0.4172002673149109,0.4348059828392501
dinosaur,bicycle,0.1498565822839737,0.1839671856719075
dinosaur,bottle,0.03829178586602211,0.0752580260963126
dinosaur,bowl,0.17575329542160034,0.2024742117990771
dinosaur,boy,0.2623611390590668,0.2921491233024611
dinosaur,bridge,0.15464897453784943,0.18857698856667338
dinosaur,bus,0.09873697906732559,0.13476001700825901
dinosaur,butterfly,0.24068066477775574,0.2659445413944661
dinosaur,camel,0.3358697295188904,0.3589022035070166
dinosaur,can,0.090442955493927,0.14153975433215715
dinosaur,castle,0.24095144867897034,0.2698739111794488
dinosaur,caterpillar,0.4318074584007263,0.4509193729132186
dinosaur,cattle,0.20790128409862518,0.23513458355030226
dinosaur,chair,0.10005448758602142,0.13658852500372598
dinosaur,chimpanzee,0.44380632042884827,0.45901300717042215
dinosaur,clock,0.09204672276973724,0.12638257543208486
dinosaur,cloud,0.07786981016397476,0.11068792970023045
dinosaur,cockroach,0.3966171145439148,0.41954962152085784
dinosaur,couch,0.12333355098962784,0.15706382123743468
dinosaur,crab,0.2169225662946701,0.24287129617973102
dinosaur,crocodile,0.45597225427627563,0.47193604658248134
dinosaur,cup,0.046575888991355896,0.08228074939015184
dinosaur,dolphin,0.3611707091331482,0.38185917004123693
dinosaur,elephant,0.46443477272987366,0.48287332073136224
dinosaur,flatfish,0.27966243028640747,0.302590176945427
dinosaur,forest,0.19885039329528809,0.2273960695838848
dinosaur,fox,0.36298668384552,0.3857227661541902
dinosaur,girl,0.1981692761182785,0.22931820144499415
dinosaur,hamster,0.33033981919288635,0.3536192406099713
dinosaur,house,0.07316147536039352,0.1208379406574751
dinosaur,kangaroo,0.4341788589954376,0.4531863699597156
dinosaur,keyboard,0.08628610521554947,0.117739182433104
dinosaur,lamp,0.08785096555948257,0.11999234420268579
dinosaur,mower,0.1266670972108841,0.15402144782471694
dinosaur,leopard,0.35073843598365784,0.3704169122603016
dinosaur,lion,0.28385329246520996,0.3105914828180385
dinosaur,lizard,0.5992145538330078,0.6136621282469116
dinosaur,lobster,0.22069121897220612,0.24630303090500028
dinosaur,man,0.1939512938261032,0.23195061754176582
dinosaur,maple,0.1347360461950302,0.16375903117586754
dinosaur,motorcycle,0.10463590174913406,0.1391446010594214
dinosaur,mountain,0.196348175406456,0.22900738404842702
dinosaur,mouse,0.2646384835243225,0.2911073670893103
dinosaur,mushroom,0.2574268579483032,0.2857373324176713
dinosaur,oak,0.17024818062782288,0.1974596724668194
dinosaur,orange,0.11929142475128174,0.15558577156391962
dinosaur,orchid,0.2612105906009674,0.2837020914675983
dinosaur,otter,0.43445250391960144,0.453447088951654
dinosaur,palm,0.16840822994709015,0.19787634293382372
dinosaur,pear,0.1318896859884262,0.1643586428388416
dinosaur,truck,0.14299479126930237,0.17770606177802084
dinosaur,pine,0.20465441048145294,0.23571306162732142
dinosaur,plain,0.06146036833524704,0.10785092986613276
dinosaur,plate,0.10655273497104645,0.14032501503685124
dinosaur,poppy,0.01859980821609497,0.04691762588965642
dinosaur,porcupine,0.4250645935535431,0.4436823144960971
dinosaur,possum,0.4303513169288635,0.44957730482493097
dinosaur,rabbit,0.41955098509788513,0.4426023282240825
dinosaur,raccoon,0.297216534614563,0.3197407868429931
dinosaur,ray,0.10545364022254944,0.13513872647967573
dinosaur,road,0.09557649493217468,0.1375556017123184
dinosaur,rocket,0.10509608685970306,0.13390108852630933
dinosaur,rose,0.041608866304159164,0.07254881192498763
dinosaur,sea,0.14938509464263916,0.18595620001660518
dinosaur,seal,0.0974307581782341,0.1337520731813362
dinosaur,shark,0.42133575677871704,0.43710548735941346
dinosaur,shrew,0.2985999584197998,0.320992769260936
dinosaur,skunk,0.2715490460395813,0.29719563838372687
dinosaur,skyscraper,0.209842711687088,0.2351249649536049
dinosaur,snail,0.40443137288093567,0.42544159938940695
dinosaur,snake,0.47811710834503174,0.49814171372309124
dinosaur,spider,0.4574923813343048,0.4763764612404463
dinosaur,squirrel,0.41349685192108154,0.43503690832294173
dinosaur,streetcar,0.14730407297611237,0.17253726094994148
dinosaur,sunflower,0.15615668892860413,0.18799789897239205
dinosaur,pepper,0.05953558534383774,0.09073301469586625
dinosaur,table,0.08240128308534622,0.12254563082483694
dinosaur,tank,0.10824602097272873,0.14141713572794956
dinosaur,telephone,0.0035777403973042965,0.04368551697497114
dinosaur,television,0.10015902668237686,0.14109861986254546
dinosaur,tiger,0.3756605386734009,0.3957918687735278
dinosaur,tractor,0.14650441706180573,0.17748197656334375
dinosaur,train,0.1232532411813736,0.1605982164988492
dinosaur,trout,0.1905500739812851,0.2141955925686856
dinosaur,tulip,0.14938783645629883,0.1775360653116661
dinosaur,turtle,0.4292207956314087,0.4493785674212585
dinosaur,wardrobe,0.08332375437021255,0.11479310923061625
dinosaur,whale,0.42380857467651367,0.4419930894141999
dinosaur,tree,0.23419328033924103,0.2630118054849214
dinosaur,wolf,0.3807915449142456,0.3986887864875386
dinosaur,woman,0.15052708983421326,0.1865402712717208
dinosaur,worm,0.2560524642467499,0.28019413320154163
dolphin,apple,0.09998637437820435,0.1323871869969908
dolphin,fish,0.5913069844245911,0.6047541585426346
dolphin,baby,0.3150748312473297,0.34003283552577246
dolphin,bear,0.27174684405326843,0.2995238307801047
dolphin,beaver,0.39526864886283875,0.41537989981738177
dolphin,bed,0.05105846747756004,0.09072036505512815
dolphin,bee,0.2646242082118988,0.28979777855365607
dolphin,beetle,0.2592201232910156,0.28061606543882656
dolphin,bicycle,0.19071513414382935,0.22146685650667552
dolphin,bottle,0.17192909121513367,0.202061487093792
dolphin,bowl,0.1390375941991806,0.1655784204756654
dolphin,boy,0.25254368782043457,0.2811514452042966
dolphin,bridge,0.20746974647045135,0.2375864389783806
dolphin,bus,0.052512820810079575,0.08841016360679843
dolphin,butterfly,0.36786848306655884,0.387930100794351
dolphin,camel,0.23145459592342377,0.2568401646996974
dolphin,can,0.060538820922374725,0.11079027974804367
dolphin,castle,0.1332400143146515,0.16465835647175764
dolphin,caterpillar,0.2797850966453552,0.3029699652055895
dolphin,cattle,0.21474960446357727,0.24042798938330812
dolphin,chair,0.04277496784925461,0.0793999227242479
dolphin,chimpanzee,0.3430851995944977,0.3603301742333017
dolphin,clock,0.04946095123887062,0.08360782652845444
dolphin,cloud,0.07230469584465027,0.10403006711252094
dolphin,cockroach,0.3019549250602722,0.32688350995193105
dolphin,couch,0.10576918721199036,0.13834354917959868
dolphin,crab,0.4828373193740845,0.49910037934165496
dolphin,crocodile,0.582423985004425,0.594156072299517
dolphin,cup,0.06912940740585327,0.10232711730219612
dolphin,dinosaur,0.3611707091331482,0.38185917004123693
dolphin,elephant,0.45032352209091187,0.4681945719524607
dolphin,flatfish,0.4785196781158447,0.4941956876595238
dolphin,forest,0.1260673850774765,0.15582601194601442
dolphin,fox,0.36485645174980164,0.38656306821792885
dolphin,girl,0.25683608651161194,0.28416792689004167
dolphin,hamster,0.29963842034339905,0.32285663865201475
dolphin,house,0.03976075351238251,0.08668561939733421
dolphin,kangaroo,0.41797471046447754,0.43668377654566903
dolphin,keyboard,0.07164691388607025,0.10202418897081034
dolphin,lamp,0.07514198869466782,0.1061144691900211
dolphin,mower,0.08971775323152542,0.11664420151719712
dolphin,leopard,0.3999346196651459,0.4173375478745682
dolphin,lion,0.2552317976951599,0.28176913059432107
dolphin,lizard,0.5103673338890076,0.5272254067154297
dolphin,lobster,0.4764101505279541,0.4927459489439815
dolphin,man,0.152879998087883,0.19099602464283172
dolphin,maple,0.07015253603458405,0.09987458891827661
dolphin,motorcycle,0.15077051520347595,0.18174385982788754
dolphin,mountain,0.09675075113773346,0.13208766287137674
dolphin,mouse,0.2127234935760498,0.2397960353477614
dolphin,mushroom,0.23417098820209503,0.26208077118442563
dolphin,oak,0.07822544127702713,0.10698372858331195
dolphin,orange,0.10856081545352936,0.14350521572957586
dolphin,orchid,0.34696993231773376,0.36584835530926596
dolphin,otter,0.6198212504386902,0.6319551503177271
dolphin,palm,0.15026022493839264,0.17899747968052315
dolphin,pear,0.1397341787815094,0.17024958050535122
dolphin,truck,0.08088497072458267,0.11623661124978157
dolphin,pine,0.06694187223911285,0.10168320204063774
dolphin,plain,0.05323658883571625,0.09782577833591122
dolphin,plate,0.0757053941488266,0.10880355430200961
dolphin,poppy,0.10170706361532211,0.12647180178870499
dolphin,porcupine,0.3624652028083801,0.3822037009441609
dolphin,possum,0.3783983290195465,0.39850963775963455
dolphin,rabbit,0.3953379690647125,0.4182328277172398
dolphin,raccoon,0.3199131488800049,0.34077550961391845
dolphin,ray,0.2517329454421997,0.27573864615365107
dolphin,road,0.001101528643630445,0.045341695358526946
dolphin,rocket,0.10148334503173828,0.12938374291190946
dolphin,rose,0.061070870608091354,0.0899923428600643
dolphin,sea,0.37741559743881226,0.4024001450965602
dolphin,seal,0.2652430832386017,0.29326498452812744
dolphin,shark,0.6842623353004456,0.6925549027518358
dolphin,shrew,0.24912118911743164,0.27210035682411393
dolphin,skunk,0.24811546504497528,0.27344406282028666
dolphin,skyscraper,0.10793821513652802,0.1351986981294857
dolphin,snail,0.3638327717781067,0.3852694373710357
dolphin,snake,0.4039379954338074,0.42573665960433416
dolphin,spider,0.3846324682235718,0.4051013289990153
dolphin,squirrel,0.37180647253990173,0.3937854688999147
dolphin,streetcar,0.053970515727996826,0.08053747283148793
dolphin,sunflower,0.18784333765506744,0.2171231842222725
dolphin,pepper,0.09531845897436142,0.12387790781876906
dolphin,table,0.01861121878027916,0.0595456498291399
dolphin,tank,0.14347977936267853,0.1735600282336569
dolphin,telephone,0.026633499190211296,0.06359896110456753
dolphin,television,0.07914922386407852,0.11889660446763761
dolphin,tiger,0.47726088762283325,0.4933657237358561
dolphin,tractor,0.08605297654867172,0.11756807486792953
dolphin,train,0.10002397000789642,0.13634839022811618
dolphin,trout,0.4448167681694031,0.46014804465296066
dolphin,tulip,0.167522594332695,0.19383770715071824
dolphin,turtle,0.6598113179206848,0.6713688855113858
dolphin,wardrobe,-0.001136454869993031,0.03165385814773847
dolphin,whale,0.771171510219574,0.7780767210056296
dolphin,tree,0.16925184428691864,0.19895250719736313
dolphin,wolf,0.3343454599380493,0.35289119194021357
dolphin,woman,0.2038029283285141,0.23569056519093246
dolphin,worm,0.24786454439163208,0.2712142883058055
elephant,apple,0.2289539873600006,0.2582935404710778
elephant,fish,0.2726871371269226,0.2982286364837048
elephant,baby,0.2925034165382385,0.319891442140819
elephant,bear,0.44258272647857666,0.46496244863914815
elephant,beaver,0.38378918170928955,0.40542528680552814
elephant,bed,0.12566465139389038,0.16421044129838447
elephant,bee,0.27864977717399597,0.30468630500264493
elephant,beetle,0.3394809663295746,0.35955563918868183
elephant,bicycle,0.18316300213336945,0.21606970048954632
elephant,bottle,0.05479460954666138,0.09124566091510888
elephant,bowl,0.16592951118946075,0.19308105764690664
elephant,boy,0.2878359854221344,0.31672064048379167
elephant,bridge,0.13295535743236542,0.16790476119144238
elephant,bus,0.1823795735836029,0.21515808830931138
elephant,butterfly,0.2547076642513275,0.2796674996453019
elephant,camel,0.46759846806526184,0.4861466760248301
elephant,can,0.08725156635046005,0.13875504775478098
elephant,castle,0.2149147391319275,0.24492654413098702
elephant,caterpillar,0.3648613393306732,0.3863913053612147
elephant,cattle,0.30036360025405884,0.32454702854522166
elephant,chair,0.13756851851940155,0.17260745500311558
elephant,chimpanzee,0.512512743473053,0.5258410227683801
elephant,clock,0.06013020500540733,0.09581844648715143
elephant,cloud,0.14162911474704742,0.17235281362268173
elephant,cockroach,0.36690109968185425,0.3910148984994506
elephant,couch,0.10407822579145432,0.1387001236774752
elephant,crab,0.28000974655151367,0.30397255831893144
elephant,crocodile,0.4831501543521881,0.4984159821330323
elephant,cup,0.07782411575317383,0.11251722518390961
elephant,dinosaur,0.46443477272987366,0.48287332073136224
elephant,dolphin,0.45032352209091187,0.4681945719524607
elephant,flatfish,0.1581769734621048,0.18509698474543124
elephant,forest,0.2605586647987366,0.2870866594640129
elephant,fox,0.4285100996494293,0.4490463057163281
elephant,girl,0.28388819098472595,0.31181981517919444
elephant,hamster,0.34931451082229614,0.3720686045480467
elephant,house,0.16087523102760315,0.20376629644816346
elephant,kangaroo,0.44048410654067993,0.4594218558543135
elephant,keyboard,0.08405784517526627,0.11572844828538698
elephant,lamp,0.14248766005039215,0.17282384262467043
elephant,mower,0.08411308377981186,0.1128966232758748
elephant,leopard,0.5454750061035156,0.5592523775418574
elephant,lion,0.5120194554328918,0.5302903132331513
elephant,lizard,0.4727124869823456,0.49192492648501884
elephant,lobster,0.2204439789056778,0.24619225527531885
elephant,man,0.21789270639419556,0.2548898567923066
elephant,maple,0.13146427273750305,0.16069350182753472
elephant,motorcycle,0.11563719063997269,0.14986692578575822
elephant,mountain,0.18136686086654663,0.2147934077491157
elephant,mouse,0.26068171858787537,0.2874480972998221
elephant,mushroom,0.2825094163417816,0.3100533467108708
elephant,oak,0.16692233085632324,0.19431705901434848
elephant,orange,0.16323739290237427,0.19780122850144066
elephant,orchid,0.3619929850101471,0.3814727860335262
elephant,otter,0.4645662009716034,0.48265777375309926
elephant,palm,0.17408031225204468,0.20348389469215944
elephant,pear,0.16713854670524597,0.1984011721858765
elephant,truck,0.174797922372818,0.2083510235766598
elephant,pine,0.2346344143152237,0.26461829704444506
elephant,plain,0.11792553961277008,0.1614370998528194
elephant,plate,0.045550212264060974,0.08178554293213669
elephant,poppy,0.06278910487890244,0.089964584253726
elephant,porcupine,0.4430127441883087,0.4611657445969264
elephant,possum,0.44240209460258484,0.46135685899914947
elephant,rabbit,0.5057570934295654,0.5254448013209863
elephant,raccoon,0.35055145621299744,0.37149724478723534
elephant,ray,0.09429594874382019,0.12453611870337022
elephant,road,0.09223034232854843,0.13454580618614975
elephant,rocket,0.10801795870065689,0.13686909050196472
elephant,rose,0.03475165739655495,0.06608635403343444
elephant,sea,0.14360804855823517,0.18059393069803642
elephant,seal,0.19510400295257568,0.22760569063199
elephant,shark,0.4081606864929199,0.424407771260892
elephant,shrew,0.37116509675979614,0.3913625084807463
elephant,skunk,0.32812929153442383,0.351939591870587
elephant,skyscraper,0.15486347675323486,0.1820242892127365
elephant,snail,0.3296273946762085,0.35345291052215644
elephant,snake,0.5066288113594055,0.5256836689737271
elephant,spider,0.35245925188064575,0.37515740786024154
elephant,squirrel,0.44285374879837036,0.46346640409226836
elephant,streetcar,0.17650844156742096,0.2009715360986476
elephant,sunflower,0.154585599899292,0.186632179341905
elephant,pepper,0.19399718940258026,0.22083733438745068
elephant,table,0.10970227420330048,0.14881564206713238
elephant,tank,0.1106228306889534,0.1438070881432032
elephant,telephone,0.013182375580072403,0.05300287856511299
elephant,television,0.03033279813826084,0.0748114683416774
elephant,tiger,0.6681442856788635,0.6788354397734659
elephant,tractor,0.161051943898201,0.1916299927494538
elephant,train,0.21729612350463867,0.25065623955396044
elephant,trout,0.16957733035087585,0.19395330268055821
elephant,tulip,0.22322390973567963,0.24906616828577754
elephant,turtle,0.5052562355995178,0.5228023984777822
elephant,wardrobe,0.08682601153850555,0.11832386928240857
elephant,whale,0.4559839069843292,0.4732058907074159
elephant,tree,0.2621919512748718,0.2900728718653578
elephant,wolf,0.4621981382369995,0.47778403584999296
elephant,woman,0.26617148518562317,0.29728009254405496
elephant,worm,0.14049778878688812,0.1685436034112947
flatfish,apple,0.20559564232826233,0.23349338059283975
flatfish,fish,0.6572572588920593,0.667918090804661
flatfish,baby,0.1387336254119873,0.16953280035262308
flatfish,bear,0.15039832890033722,0.18207705119967288
flatfish,beaver,0.2832399010658264,0.3064402083935933
flatfish,bed,0.1225147694349289,0.1581630308505273
flatfish,bee,0.19386020302772522,0.2207113991333869
flatfish,beetle,0.30810365080833435,0.32761835347316437
flatfish,bicycle,0.04886355251073837,0.08433243729009965
flatfish,bottle,0.15727895498275757,0.187259646376986
flatfish,bowl,0.19225101172924042,0.21656627360564507
flatfish,boy,0.13929247856140137,0.17159621727109164
flatfish,bridge,0.11955924332141876,0.15233103907647882
flatfish,bus,-0.0015336689539253712,0.03569606002737191
flatfish,butterfly,0.2700217366218567,0.2925715387531346
flatfish,camel,0.1053059920668602,0.13412052332414626
flatfish,can,0.044761788100004196,0.0948496890541578
flatfish,castle,0.10613234341144562,0.13778200508540484
flatfish,caterpillar,0.30329036712646484,0.3250742503974484
flatfish,cattle,0.13371790945529938,0.16136793457366905
flatfish,chair,0.033808931708335876,0.07024170575581079
flatfish,chimpanzee,0.10736279934644699,0.1304408043890155
flatfish,clock,0.017567994073033333,0.05207115267952711
flatfish,cloud,0.11178870499134064,0.1411452180448256
flatfish,cockroach,0.19714652001857758,0.22552028666660373
flatfish,couch,0.09148690849542618,0.12390766132579578
flatfish,crab,0.5338084101676941,0.5481262621867292
flatfish,crocodile,0.32093867659568787,0.33963199972646496
flatfish,cup,0.10659318417310715,0.1375992992326871
flatfish,dinosaur,0.27966243028640747,0.302590176945427
flatfish,dolphin,0.4785196781158447,0.4941956876595238
flatfish,elephant,0.1581769734621048,0.18509698474543124
flatfish,forest,0.10940544307231903,0.13888529075041334
flatfish,fox,0.19824454188346863,0.22484503603008532
flatfish,girl,0.09422437101602554,0.12691817242087222
flatfish,hamster,0.1642158180475235,0.19120079418032687
flatfish,house,0.013007228262722492,0.060422564308344695
flatfish,kangaroo,0.15103767812252045,0.17759374756127877
flatfish,keyboard,0.13439375162124634,0.16205194208233487
flatfish,lamp,0.12113241851329803,0.1498609546190196
flatfish,mower,0.06015549600124359,0.08749645163352449
flatfish,leopard,0.18440720438957214,0.20749279422137357
flatfish,lion,0.13773521780967712,0.16764805375360692
flatfish,lizard,0.3835074305534363,0.4041563886777334
flatfish,lobster,0.542107105255127,0.5560409697573813
flatfish,man,0.13469557464122772,0.17261572284087046
flatfish,maple,0.22202113270759583,0.2462528681393219
flatfish,motorcycle,0.005928870756179094,0.041527027804338146
flatfish,mountain,0.09692838042974472,0.1310801851388682
flatfish,mouse,0.1582038551568985,0.18632890731279783
flatfish,mushroom,0.25226178765296936,0.278634964729054
flatfish,oak,0.2590954899787903,0.28166334054055087
flatfish,orange,0.09042568504810333,0.12519820263179504
flatfish,orchid,0.25685563683509827,0.2779037036071845
flatfish,otter,0.4097365140914917,0.4281419009121008
flatfish,palm,0.17424306273460388,0.20140787101205515
flatfish,pear,0.2528342008590698,0.2786713840427284
flatfish,truck,0.09220654517412186,0.126327657187284
flatfish,pine,0.18412987887859344,0.21365271118728058
flatfish,plain,0.0443933829665184,0.0882585434884503
flatfish,plate,0.16737164556980133,0.19650626585728037
flatfish,poppy,0.10580677539110184,0.1297458175737729
flatfish,porcupine,0.22544696927070618,0.24883711778143192
flatfish,possum,0.23985840380191803,0.2637829750645595
flatfish,rabbit,0.2592628300189972,0.2866450440411752
flatfish,raccoon,0.2068157196044922,0.230472373349345
flatfish,ray,0.17206621170043945,0.19758404321016343
flatfish,road,-0.016325028613209724,0.02778277015183217
flatfish,rocket,0.1116764023900032,0.1382570739466904
flatfish,rose,0.01193342823535204,0.04155765954800639
flatfish,sea,0.3012264668941498,0.3286567253070316
flatfish,seal,0.1297551542520523,0.162193176736406
flatfish,shark,0.41889530420303345,0.43377395880093206
flatfish,shrew,0.23255468904972076,0.25534943498853246
flatfish,skunk,0.21648496389389038,0.24208494795945734
flatfish,skyscraper,0.029989207163453102,0.05885781202382745
flatfish,snail,0.3571348786354065,0.378150999015884
flatfish,snake,0.2578819692134857,0.2843780011806849
flatfish,spider,0.2868385314941406,0.30988795256290524
flatfish,squirrel,0.2356186956167221,0.26169310682617386
flatfish,streetcar,0.06372867524623871,0.0895059290785134
flatfish,sunflower,0.15731953084468842,0.1868110660096196
flatfish,pepper,0.1672033667564392,0.19285092891839606
flatfish,table,0.10214806348085403,0.13850376479893534
flatfish,tank,0.06166361644864082,0.09405250024364908
flatfish,telephone,-0.00205916166305542,0.03537872430809663
flatfish,television,0.02762133814394474,0.06881793815463477
flatfish,tiger,0.1712120771408081,0.19611489636695512
flatfish,tractor,0.02888660877943039,0.06162233636585923
flatfish,train,-0.04041997715830803,0.0009607135398308486
flatfish,trout,0.6246243715286255,0.6347662544316061
flatfish,tulip,0.18928448855876923,0.2141846971113932
flatfish,turtle,0.4109586477279663,0.4302368560607228
flatfish,wardrobe,0.023756444454193115,0.05489106558621981
flatfish,whale,0.49039867520332336,0.5053759728922715
flatfish,tree,0.1354609727859497,0.1656556230127849
flatfish,wolf,0.19148962199687958,0.21341481514888083
flatfish,woman,0.06737487018108368,0.10415540859755956
flatfish,worm,0.3118957281112671,0.3326356624540564
forest,apple,0.22389259934425354,0.254463010226205
forest,fish,0.2152932733297348,0.24424198240852724
forest,baby,0.0324237085878849,0.07152846669644275
forest,bear,0.1979249119758606,0.23165941243284827
forest,beaver,0.2852640450000763,0.31133709507624996
